bioguide_id,govtrack_id,thomas_id,opensecrets_id,icpsr_id,fec_ids,maplight_id,wikipedia,wikidata,first_name,last_name,display_name,term_type,chamber,state,district,party,start_date,end_date,start_year,end_year,years,congress_start,congress_end
M000523,400513,00780,N00002511,29344.0,H2GA11016,,Cynthia McKinney,Q242019,Cynthia,McKinney,Cynthia McKinney,rep,house,GA,4.0,Democrat,1997-01-07,1999-01-03,1997,1999,1997-1999,105,106
M000523,400513,00780,N00002511,29344.0,H2GA11016,,Cynthia McKinney,Q242019,Cynthia,McKinney,Cynthia McKinney,rep,house,GA,4.0,Democrat,1999-01-06,2001-01-03,1999,2001,1999-2001,106,107
M000523,400513,00780,N00002511,29344.0,H2GA11016,,Cynthia McKinney,Q242019,Cynthia,McKinney,Cynthia McKinney,rep,house,GA,4.0,Democrat,2001-01-03,2003-01-03,2001,2003,2001-2003,107,108
M000523,400513,00780,N00002511,29344.0,H2GA11016,,Cynthia McKinney,Q242019,Cynthia,McKinney,Cynthia McKinney,rep,house,GA,4.0,Democrat,2005-01-04,2007-01-03,2005,2007,2005-2007,109,110
M000527,407519,00781,,13029.0,,,Stewart McKinney (politician),Q1482569,Stewart,McKinney,Stewart McKinney,rep,house,CT,4.0,Republican,1971-01-21,1973-01-03,1971,1973,1971-1973,92,93
M000527,407519,00781,,13029.0,,,Stewart McKinney (politician),Q1482569,Stewart,McKinney,Stewart McKinney,rep,house,CT,4.0,Republican,1973-01-03,1975-01-03,1973,1975,1973-1975,93,94
M000527,407519,00781,,13029.0,,,Stewart McKinney (politician),Q1482569,Stewart,McKinney,Stewart McKinney,rep,house,CT,4.0,Republican,1975-01-14,1977-01-03,1975,1977,1975-1977,94,95
M000527,407519,00781,,13029.0,,,Stewart McKinney (politician),Q1482569,Stewart,McKinney,Stewart McKinney,rep,house,CT,4.0,Republican,1977-01-04,1979-01-03,1977,1979,1977-1979,95,96
M000527,407519,00781,,13029.0,,,Stewart McKinney (politician),Q1482569,Stewart,McKinney,Stewart McKinney,rep,house,CT,4.0,Republican,1979-01-15,1981-01-03,1979,1981,1979-1981,96,97
M000527,407519,00781,,13029.0,,,Stewart McKinney (politician),Q1482569,Stewart,McKinney,Stewart McKinney,rep,house,CT,4.0,Republican,1981-01-05,1983-01-03,1981,1983,1981-1983,97,98
M000527,407519,00781,,13029.0,,,Stewart McKinney (politician),Q1482569,Stewart,McKinney,Stewart McKinney,rep,house,CT,4.0,Republican,1983-01-03,1985-01-03,1983,1985,1983-1985,98,99
M000527,407519,00781,,13029.0,,,Stewart McKinney (politician),Q1482569,Stewart,McKinney,Stewart McKinney,rep,house,CT,4.0,Republican,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
M000527,407519,00781,,13029.0,,,Stewart McKinney (politician),Q1482569,Stewart,McKinney,Stewart McKinney,rep,house,CT,4.0,Republican,1987-01-06,1987-05-07,1987,1987,1987-1987,100,100
M000566,407558,00782,,15108.0,,,Alex McMillan,Q2641439,John,McMillan,John McMillan,rep,house,NC,9.0,Republican,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
M000566,407558,00782,,15108.0,,,Alex McMillan,Q2641439,John,McMillan,John McMillan,rep,house,NC,9.0,Republican,1987-01-06,1989-01-03,1987,1989,1987-1989,100,101
M000566,407558,00782,,15108.0,,,Alex McMillan,Q2641439,John,McMillan,John McMillan,rep,house,NC,9.0,Republican,1989-01-03,1991-01-03,1989,1991,1989-1991,101,102
M000566,407558,00782,,15108.0,,,Alex McMillan,Q2641439,John,McMillan,John McMillan,rep,house,NC,9.0,Republican,1991-01-03,1993-01-03,1991,1993,1991-1993,102,103
M000566,407558,00782,,15108.0,,,Alex McMillan,Q2641439,John,McMillan,John McMillan,rep,house,NC,9.0,Republican,1993-01-05,1995-01-03,1993,1995,1993-1995,103,104
M000573,407564,00783,,15432.0,,,Tom McMillen,Q1619365,Charles,McMillen,Charles McMillen,rep,house,MD,4.0,Democrat,1987-01-06,1989-01-03,1987,1989,1987-1989,100,101
M000573,407564,00783,,15432.0,,,Tom McMillen,Q1619365,Charles,McMillen,Charles McMillen,rep,house,MD,4.0,Democrat,1989-01-03,1991-01-03,1989,1991,1989-1991,101,102
M000573,407564,00783,,15432.0,,,Tom McMillen,Q1619365,Charles,McMillen,Charles McMillen,rep,house,MD,4.0,Democrat,1991-01-03,1993-01-03,1991,1993,1991-1993,102,103
M000589,407579,00784,,15043.0,,,James F. McNulty Jr.,Q1680357,James,McNulty,James McNulty,rep,house,AZ,5.0,Democrat,1983-01-03,1985-01-03,1983,1985,1983-1985,98,99
M000590,400268,00785,N00001214,15614.0,H8NY23084,,Michael McNulty,Q5982486,Michael,McNulty,Michael McNulty,rep,house,NY,23.0,Democrat,1989-01-03,1991-01-03,1989,1991,1989-1991,101,102
M000590,400268,00785,N00001214,15614.0,H8NY23084,,Michael McNulty,Q5982486,Michael,McNulty,Michael McNulty,rep,house,NY,23.0,Democrat,1991-01-03,1993-01-03,1991,1993,1991-1993,102,103
M000590,400268,00785,N00001214,15614.0,H8NY23084,,Michael McNulty,Q5982486,Michael,McNulty,Michael McNulty,rep,house,NY,21.0,Democrat,1993-01-05,1995-01-03,1993,1995,1993-1995,103,104
M000590,400268,00785,N00001214,15614.0,H8NY23084,,Michael McNulty,Q5982486,Michael,McNulty,Michael McNulty,rep,house,NY,21.0,Democrat,1995-01-04,1997-01-03,1995,1997,1995-1997,104,105
M000590,400268,00785,N00001214,15614.0,H8NY23084,,Michael McNulty,Q5982486,Michael,McNulty,Michael McNulty,rep,house,NY,21.0,Democrat,1997-01-07,1999-01-03,1997,1999,1997-1999,105,106
M000590,400268,00785,N00001214,15614.0,H8NY23084,,Michael McNulty,Q5982486,Michael,McNulty,Michael McNulty,rep,house,NY,21.0,Democrat,1999-01-06,2001-01-03,1999,2001,1999-2001,106,107
M000590,400268,00785,N00001214,15614.0,H8NY23084,,Michael McNulty,Q5982486,Michael,McNulty,Michael McNulty,rep,house,NY,21.0,Democrat,2001-01-03,2003-01-03,2001,2003,2001-2003,107,108
M000590,400268,00785,N00001214,15614.0,H8NY23084,,Michael McNulty,Q5982486,Michael,McNulty,Michael McNulty,rep,house,NY,21.0,Democrat,2003-01-07,2005-01-03,2003,2005,2003-2005,108,109
M000590,400268,00785,N00001214,15614.0,H8NY23084,,Michael McNulty,Q5982486,Michael,McNulty,Michael McNulty,rep,house,NY,21.0,Democrat,2005-01-04,2007-01-03,2005,2007,2005-2007,109,110
M000590,400268,00785,N00001214,15614.0,H8NY23084,,Michael McNulty,Q5982486,Michael,McNulty,Michael McNulty,rep,house,NY,21.0,Democrat,2007-01-04,2009-01-03,2007,2009,2007-2009,110,111
M000627,400269,00788,N00000205,29358.0,H2MA05054,,Marty Meehan,Q357709,Martin,Meehan,Martin Meehan,rep,house,MA,5.0,Democrat,1993-01-05,1995-01-03,1993,1995,1993-1995,103,104
M000627,400269,00788,N00000205,29358.0,H2MA05054,,Marty Meehan,Q357709,Martin,Meehan,Martin Meehan,rep,house,MA,5.0,Democrat,1995-01-04,1997-01-03,1995,1997,1995-1997,104,105
M000627,400269,00788,N00000205,29358.0,H2MA05054,,Marty Meehan,Q357709,Martin,Meehan,Martin Meehan,rep,house,MA,5.0,Democrat,1997-01-07,1999-01-03,1997,1999,1997-1999,105,106
M000627,400269,00788,N00000205,29358.0,H2MA05054,,Marty Meehan,Q357709,Martin,Meehan,Martin Meehan,rep,house,MA,5.0,Democrat,1999-01-06,2001-01-03,1999,2001,1999-2001,106,107
M000627,400269,00788,N00000205,29358.0,H2MA05054,,Marty Meehan,Q357709,Martin,Meehan,Martin Meehan,rep,house,MA,5.0,Democrat,2001-01-03,2003-01-03,2001,2003,2001-2003,107,108
M000627,400269,00788,N00000205,29358.0,H2MA05054,,Marty Meehan,Q357709,Martin,Meehan,Martin Meehan,rep,house,MA,5.0,Democrat,2003-01-07,2005-01-03,2003,2005,2003-2005,108,109
M000627,400269,00788,N00000205,29358.0,H2MA05054,,Marty Meehan,Q357709,Martin,Meehan,Martin Meehan,rep,house,MA,5.0,Democrat,2005-01-04,2007-01-03,2005,2007,2005-2007,109,110
M000627,400269,00788,N00000205,29358.0,H2MA05054,,Marty Meehan,Q357709,Martin,Meehan,Martin Meehan,rep,house,MA,5.0,Democrat,2007-01-04,2007-07-01,2007,2007,2007-2007,110,110
M000628,400511,00789,,29334.0,H2FL17023,,Carrie Meek,Q461641,Carrie,Meek,Carrie Meek,rep,house,FL,17.0,Democrat,1993-01-05,1995-01-03,1993,1995,1993-1995,103,104
M000628,400511,00789,,29334.0,H2FL17023,,Carrie Meek,Q461641,Carrie,Meek,Carrie Meek,rep,house,FL,17.0,Democrat,1995-01-04,1997-01-03,1995,1997,1995-1997,104,105
M000628,400511,00789,,29334.0,H2FL17023,,Carrie Meek,Q461641,Carrie,Meek,Carrie Meek,rep,house,FL,17.0,Democrat,1997-01-07,1999-01-03,1997,1999,1997-1999,105,106
M000628,400511,00789,,29334.0,H2FL17023,,Carrie Meek,Q461641,Carrie,Meek,Carrie Meek,rep,house,FL,17.0,Democrat,1999-01-06,2001-01-03,1999,2001,1999-2001,106,107
M000628,400511,00789,,29334.0,H2FL17023,,Carrie Meek,Q461641,Carrie,Meek,Carrie Meek,rep,house,FL,17.0,Democrat,2001-01-03,2003-01-03,2001,2003,2001-2003,107,108
M000635,407622,00790,,12039.0,,,John Melcher,Q355894,John,Melcher,John Melcher,rep,house,MT,2.0,Democrat,1969-01-03,1971-01-03,1969,1971,1969-1971,91,92
M000635,407622,00790,,12039.0,,,John Melcher,Q355894,John,Melcher,John Melcher,rep,house,MT,2.0,Democrat,1971-01-21,1973-01-03,1971,1973,1971-1973,92,93
M000635,407622,00790,,12039.0,,,John Melcher,Q355894,John,Melcher,John Melcher,rep,house,MT,2.0,Democrat,1973-01-03,1975-01-03,1973,1975,1973-1975,93,94
M000635,407622,00790,,12039.0,,,John Melcher,Q355894,John,Melcher,John Melcher,rep,house,MT,2.0,Democrat,1975-01-14,1977-01-03,1975,1977,1975-1977,94,95
M000635,407622,00790,,12039.0,,,John Melcher,Q355894,John,Melcher,John Melcher,sen,senate,MT,,Democrat,1977-01-04,1983-01-03,1977,1983,1977-1983,95,98
M000635,407622,00790,,12039.0,,,John Melcher,Q355894,John,Melcher,John Melcher,sen,senate,MT,,Democrat,1983-01-03,1989-01-03,1983,1989,1983-1989,98,101
M000639,400272,00791,N00000699,29373.0,H2NJ13075;S6NJ00289,368.0,Bob Menendez,Q888132,Robert,Menendez,Robert Menendez,rep,house,NJ,13.0,Democrat,1993-01-05,1995-01-03,1993,1995,1993-1995,103,104
M000639,400272,00791,N00000699,29373.0,H2NJ13075;S6NJ00289,368.0,Bob Menendez,Q888132,Robert,Menendez,Robert Menendez,rep,house,NJ,13.0,Democrat,1995-01-04,1997-01-03,1995,1997,1995-1997,104,105
M000639,400272,00791,N00000699,29373.0,H2NJ13075;S6NJ00289,368.0,Bob Menendez,Q888132,Robert,Menendez,Robert Menendez,rep,house,NJ,13.0,Democrat,1997-01-07,1999-01-03,1997,1999,1997-1999,105,106
M000639,400272,00791,N00000699,29373.0,H2NJ13075;S6NJ00289,368.0,Bob Menendez,Q888132,Robert,Menendez,Robert Menendez,rep,house,NJ,13.0,Democrat,1999-01-06,2001-01-03,1999,2001,1999-2001,106,107
M000639,400272,00791,N00000699,29373.0,H2NJ13075;S6NJ00289,368.0,Bob Menendez,Q888132,Robert,Menendez,Robert Menendez,rep,house,NJ,13.0,Democrat,2001-01-03,2003-01-03,2001,2003,2001-2003,107,108
M000639,400272,00791,N00000699,29373.0,H2NJ13075;S6NJ00289,368.0,Bob Menendez,Q888132,Robert,Menendez,Robert Menendez,rep,house,NJ,13.0,Democrat,2003-01-07,2005-01-03,2003,2005,2003-2005,108,109
M000639,400272,00791,N00000699,29373.0,H2NJ13075;S6NJ00289,368.0,Bob Menendez,Q888132,Robert,Menendez,Robert Menendez,rep,house,NJ,13.0,Democrat,2005-01-04,2006-01-16,2005,2006,2005-2006,109,109
M000639,400272,00791,N00000699,29373.0,H2NJ13075;S6NJ00289,368.0,Bob Menendez,Q888132,Robert,Menendez,Robert Menendez,sen,senate,NJ,,Democrat,2006-01-18,2007-01-03,2006,2007,2006-2007,109,110
M000639,400272,00791,N00000699,29373.0,H2NJ13075;S6NJ00289,368.0,Bob Menendez,Q888132,Robert,Menendez,Robert Menendez,sen,senate,NJ,,Democrat,2007-01-04,2013-01-03,2007,2013,2007-2013,110,113
M000639,400272,00791,N00000699,29373.0,H2NJ13075;S6NJ00289,368.0,Bob Menendez,Q888132,Robert,Menendez,Robert Menendez,sen,senate,NJ,,Democrat,2013-01-03,2019-01-03,2013,2019,2013-2019,113,116
M000639,400272,00791,N00000699,29373.0,H2NJ13075;S6NJ00289,368.0,Bob Menendez,Q888132,Robert,Menendez,Robert Menendez,sen,senate,NJ,,Democrat,2019-01-03,2024-08-20,2019,2024,2019-2024,116,118
M000669,400598,00792,,29578.0,H2WA02045,,Jack Metcalf (politician),Q1350330,Jack,Metcalf,Jack Metcalf,rep,house,WA,2.0,Republican,1995-01-04,1997-01-03,1995,1997,1995-1997,104,105
M000669,400598,00792,,29578.0,H2WA02045,,Jack Metcalf (politician),Q1350330,Jack,Metcalf,Jack Metcalf,rep,house,WA,2.0,Republican,1997-01-07,1999-01-03,1997,1999,1997-1999,105,106
M000669,400598,00792,,29578.0,H2WA02045,,Jack Metcalf (politician),Q1350330,Jack,Metcalf,Jack Metcalf,rep,house,WA,2.0,Republican,1999-01-06,2001-01-03,1999,2001,1999-2001,106,107
M000678,407663,01400,,14073.0,,,Howard Metzenbaum,Q330165,Howard,Metzenbaum,Howard Metzenbaum,sen,senate,OH,,Democrat,1974-01-04,1974-12-23,1974,1974,1974-1974,93,93
M000678,407663,01400,,14073.0,,,Howard Metzenbaum,Q330165,Howard,Metzenbaum,Howard Metzenbaum,sen,senate,OH,,Democrat,1976-12-29,1977-01-03,1976,1977,1976-1977,94,95
M000678,407663,01400,,14073.0,,,Howard Metzenbaum,Q330165,Howard,Metzenbaum,Howard Metzenbaum,sen,senate,OH,,Democrat,1977-01-04,1983-01-03,1977,1983,1977-1983,95,98
M000678,407663,01400,,14073.0,,,Howard Metzenbaum,Q330165,Howard,Metzenbaum,Howard Metzenbaum,sen,senate,OH,,Democrat,1983-01-03,1989-01-03,1983,1989,1983-1989,98,101
M000678,407663,01400,,14073.0,,,Howard Metzenbaum,Q330165,Howard,Metzenbaum,Howard Metzenbaum,sen,senate,OH,,Democrat,1989-01-03,1995-01-03,1989,1995,1989-1995,101,104
M000684,407669,00794,,15109.0,,,Jan Meyers,Q372424,Jan,Meyers,Jan Meyers,rep,house,KS,3.0,Republican,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
M000684,407669,00794,,15109.0,,,Jan Meyers,Q372424,Jan,Meyers,Jan Meyers,rep,house,KS,3.0,Republican,1987-01-06,1989-01-03,1987,1989,1987-1989,100,101
M000684,407669,00794,,15109.0,,,Jan Meyers,Q372424,Jan,Meyers,Jan Meyers,rep,house,KS,3.0,Republican,1989-01-03,1991-01-03,1989,1991,1989-1991,101,102
M000684,407669,00794,,15109.0,,,Jan Meyers,Q372424,Jan,Meyers,Jan Meyers,rep,house,KS,3.0,Republican,1991-01-03,1993-01-03,1991,1993,1991-1993,102,103
M000684,407669,00794,,15109.0,,,Jan Meyers,Q372424,Jan,Meyers,Jan Meyers,rep,house,KS,3.0,Republican,1993-01-05,1995-01-03,1993,1995,1993-1995,103,104
M000684,407669,00794,,15109.0,,,Jan Meyers,Q372424,Jan,Meyers,Jan Meyers,rep,house,KS,3.0,Republican,1995-01-04,1997-01-03,1995,1997,1995-1997,104,105
M000687,407672,00798,N00001799,15433.0,S6MD03185;H6MD07020;H0MD07114,,Kweisi Mfume,Q519504,Kweisi,Mfume,Kweisi Mfume,rep,house,MD,7.0,Democrat,1987-01-06,1989-01-03,1987,1989,1987-1989,100,101
M000687,407672,00798,N00001799,15433.0,S6MD03185;H6MD07020;H0MD07114,,Kweisi Mfume,Q519504,Kweisi,Mfume,Kweisi Mfume,rep,house,MD,7.0,Democrat,1989-01-03,1991-01-03,1989,1991,1989-1991,101,102
M000687,407672,00798,N00001799,15433.0,S6MD03185;H6MD07020;H0MD07114,,Kweisi Mfume,Q519504,Kweisi,Mfume,Kweisi Mfume,rep,house,MD,7.0,Democrat,1991-01-03,1993-01-03,1991,1993,1991-1993,102,103
M000687,407672,00798,N00001799,15433.0,S6MD03185;H6MD07020;H0MD07114,,Kweisi Mfume,Q519504,Kweisi,Mfume,Kweisi Mfume,rep,house,MD,7.0,Democrat,1993-01-05,1995-01-03,1993,1995,1993-1995,103,104
M000687,407672,00798,N00001799,15433.0,S6MD03185;H6MD07020;H0MD07114,,Kweisi Mfume,Q519504,Kweisi,Mfume,Kweisi Mfume,rep,house,MD,7.0,Democrat,1995-01-04,1996-02-18,1995,1996,1995-1996,104,104
M000687,407672,00798,N00001799,15433.0,S6MD03185;H6MD07020;H0MD07114,,Kweisi Mfume,Q519504,Kweisi,Mfume,Kweisi Mfume,rep,house,MD,7.0,Democrat,2020-05-05,2021-01-03,2020,2021,2020-2021,116,117
M000687,407672,00798,N00001799,15433.0,S6MD03185;H6MD07020;H0MD07114,,Kweisi Mfume,Q519504,Kweisi,Mfume,Kweisi Mfume,rep,house,MD,7.0,Democrat,2021-01-03,2023-01-03,2021,2023,2021-2023,117,118
M000687,407672,00798,N00001799,15433.0,S6MD03185;H6MD07020;H0MD07114,,Kweisi Mfume,Q519504,Kweisi,Mfume,Kweisi Mfume,rep,house,MD,7.0,Democrat,2023-01-03,2025-01-03,2023,2025,2023-2025,118,119
M000687,407672,00798,N00001799,15433.0,S6MD03185;H6MD07020;H0MD07114,,Kweisi Mfume,Q519504,Kweisi,Mfume,Kweisi Mfume,rep,house,MD,7.0,Democrat,2025-01-03,2027-01-03,2025,2027,2025-2027,119,120
M000688,407673,00799,,14648.0,,,Dan Mica,Q1159861,Daniel,Mica,Daniel Mica,rep,house,FL,11.0,Democrat,1979-01-15,1981-01-03,1979,1981,1979-1981,96,97
M000688,407673,00799,,14648.0,,,Dan Mica,Q1159861,Daniel,Mica,Daniel Mica,rep,house,FL,11.0,Democrat,1981-01-05,1983-01-03,1981,1983,1981-1983,97,98
M000688,407673,00799,,14648.0,,,Dan Mica,Q1159861,Daniel,Mica,Daniel Mica,rep,house,FL,14.0,Democrat,1983-01-03,1985-01-03,1983,1985,1983-1985,98,99
M000688,407673,00799,,14648.0,,,Dan Mica,Q1159861,Daniel,Mica,Daniel Mica,rep,house,FL,14.0,Democrat,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
M000688,407673,00799,,14648.0,,,Dan Mica,Q1159861,Daniel,Mica,Daniel Mica,rep,house,FL,14.0,Democrat,1987-01-06,1989-01-03,1987,1989,1987-1989,100,101
M000689,400273,00800,N00002793,29331.0,H2FL08055,369.0,John Mica,Q918506,John,Mica,John L. Mica,rep,house,FL,7.0,Republican,1993-01-05,1995-01-03,1993,1995,1993-1995,103,104
M000689,400273,00800,N00002793,29331.0,H2FL08055,369.0,John Mica,Q918506,John,Mica,John L. Mica,rep,house,FL,7.0,Republican,1995-01-04,1997-01-03,1995,1997,1995-1997,104,105
M000689,400273,00800,N00002793,29331.0,H2FL08055,369.0,John Mica,Q918506,John,Mica,John L. Mica,rep,house,FL,7.0,Republican,1997-01-07,1999-01-03,1997,1999,1997-1999,105,106
M000689,400273,00800,N00002793,29331.0,H2FL08055,369.0,John Mica,Q918506,John,Mica,John L. Mica,rep,house,FL,7.0,Republican,1999-01-06,2001-01-03,1999,2001,1999-2001,106,107
M000689,400273,00800,N00002793,29331.0,H2FL08055,369.0,John Mica,Q918506,John,Mica,John L. Mica,rep,house,FL,7.0,Republican,2001-01-03,2003-01-03,2001,2003,2001-2003,107,108
M000689,400273,00800,N00002793,29331.0,H2FL08055,369.0,John Mica,Q918506,John,Mica,John L. Mica,rep,house,FL,7.0,Republican,2003-01-07,2005-01-03,2003,2005,2003-2005,108,109
M000689,400273,00800,N00002793,29331.0,H2FL08055,369.0,John Mica,Q918506,John,Mica,John L. Mica,rep,house,FL,7.0,Republican,2005-01-04,2007-01-03,2005,2007,2005-2007,109,110
M000689,400273,00800,N00002793,29331.0,H2FL08055,369.0,John Mica,Q918506,John,Mica,John L. Mica,rep,house,FL,7.0,Republican,2007-01-04,2009-01-03,2007,2009,2007-2009,110,111
M000689,400273,00800,N00002793,29331.0,H2FL08055,369.0,John Mica,Q918506,John,Mica,John L. Mica,rep,house,FL,7.0,Republican,2009-01-06,2011-01-03,2009,2011,2009-2011,111,112
M000689,400273,00800,N00002793,29331.0,H2FL08055,369.0,John Mica,Q918506,John,Mica,John L. Mica,rep,house,FL,7.0,Republican,2011-01-05,2013-01-03,2011,2013,2011-2013,112,113
M000689,400273,00800,N00002793,29331.0,H2FL08055,369.0,John Mica,Q918506,John,Mica,John L. Mica,rep,house,FL,7.0,Republican,2013-01-03,2015-01-03,2013,2015,2013-2015,113,114
M000689,400273,00800,N00002793,29331.0,H2FL08055,369.0,John Mica,Q918506,John,Mica,John L. Mica,rep,house,FL,7.0,Republican,2015-01-06,2017-01-03,2015,2017,2015-2017,114,115
M000692,407676,00801,,6455.0,,,Robert H. Michel,Q3435918,Robert,Michel,Robert Michel,rep,house,IL,18.0,Republican,1957-01-03,1959-01-03,1957,1959,1957-1959,85,86
M000692,407676,00801,,6455.0,,,Robert H. Michel,Q3435918,Robert,Michel,Robert Michel,rep,house,IL,18.0,Republican,1959-01-07,1961-01-03,1959,1961,1959-1961,86,87
M000692,407676,00801,,6455.0,,,Robert H. Michel,Q3435918,Robert,Michel,Robert Michel,rep,house,IL,18.0,Republican,1961-01-03,1963-01-03,1961,1963,1961-1963,87,88
M000692,407676,00801,,6455.0,,,Robert H. Michel,Q3435918,Robert,Michel,Robert Michel,rep,house,IL,18.0,Republican,1963-01-09,1965-01-03,1963,1965,1963-1965,88,89
M000692,407676,00801,,6455.0,,,Robert H. Michel,Q3435918,Robert,Michel,Robert Michel,rep,house,IL,18.0,Republican,1965-01-04,1967-01-03,1965,1967,1965-1967,89,90
M000692,407676,00801,,6455.0,,,Robert H. Michel,Q3435918,Robert,Michel,Robert Michel,rep,house,IL,18.0,Republican,1967-01-10,1969-01-03,1967,1969,1967-1969,90,91
M000692,407676,00801,,6455.0,,,Robert H. Michel,Q3435918,Robert,Michel,Robert Michel,rep,house,IL,18.0,Republican,1969-01-03,1971-01-03,1969,1971,1969-1971,91,92
M000692,407676,00801,,6455.0,,,Robert H. Michel,Q3435918,Robert,Michel,Robert Michel,rep,house,IL,18.0,Republican,1971-01-21,1973-01-03,1971,1973,1971-1973,92,93
M000692,407676,00801,,6455.0,,,Robert H. Michel,Q3435918,Robert,Michel,Robert Michel,rep,house,IL,18.0,Republican,1973-01-03,1975-01-03,1973,1975,1973-1975,93,94
M000692,407676,00801,,6455.0,,,Robert H. Michel,Q3435918,Robert,Michel,Robert Michel,rep,house,IL,18.0,Republican,1975-01-14,1977-01-03,1975,1977,1975-1977,94,95
M000692,407676,00801,,6455.0,,,Robert H. Michel,Q3435918,Robert,Michel,Robert Michel,rep,house,IL,18.0,Republican,1977-01-04,1979-01-03,1977,1979,1977-1979,95,96
M000692,407676,00801,,6455.0,,,Robert H. Michel,Q3435918,Robert,Michel,Robert Michel,rep,house,IL,18.0,Republican,1979-01-15,1981-01-03,1979,1981,1979-1981,96,97
M000692,407676,00801,,6455.0,,,Robert H. Michel,Q3435918,Robert,Michel,Robert Michel,rep,house,IL,18.0,Republican,1981-01-05,1983-01-03,1981,1983,1981-1983,97,98
M000692,407676,00801,,6455.0,,,Robert H. Michel,Q3435918,Robert,Michel,Robert Michel,rep,house,IL,18.0,Republican,1983-01-03,1985-01-03,1983,1985,1983-1985,98,99
M000692,407676,00801,,6455.0,,,Robert H. Michel,Q3435918,Robert,Michel,Robert Michel,rep,house,IL,18.0,Republican,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
M000692,407676,00801,,6455.0,,,Robert H. Michel,Q3435918,Robert,Michel,Robert Michel,rep,house,IL,18.0,Republican,1987-01-06,1989-01-03,1987,1989,1987-1989,100,101
M000692,407676,00801,,6455.0,,,Robert H. Michel,Q3435918,Robert,Michel,Robert Michel,rep,house,IL,18.0,Republican,1989-01-03,1991-01-03,1989,1991,1989-1991,101,102
M000692,407676,00801,,6455.0,,,Robert H. Michel,Q3435918,Robert,Michel,Robert Michel,rep,house,IL,18.0,Republican,1991-01-03,1993-01-03,1991,1993,1991-1993,102,103
M000692,407676,00801,,6455.0,,,Robert H. Michel,Q3435918,Robert,Michel,Robert Michel,rep,house,IL,18.0,Republican,1993-01-05,1995-01-03,1993,1995,1993-1995,103,104
M000702,300073,00802,N00001945,14440.0,S6MD00140,594.0,Barbara Mikulski,Q261147,Barbara,Mikulski,Barbara A. Mikulski,rep,house,MD,3.0,Democrat,1977-01-04,1979-01-03,1977,1979,1977-1979,95,96
M000702,300073,00802,N00001945,14440.0,S6MD00140,594.0,Barbara Mikulski,Q261147,Barbara,Mikulski,Barbara A. Mikulski,rep,house,MD,3.0,Democrat,1979-01-15,1981-01-03,1979,1981,1979-1981,96,97
M000702,300073,00802,N00001945,14440.0,S6MD00140,594.0,Barbara Mikulski,Q261147,Barbara,Mikulski,Barbara A. Mikulski,rep,house,MD,3.0,Democrat,1981-01-05,1983-01-03,1981,1983,1981-1983,97,98
M000702,300073,00802,N00001945,14440.0,S6MD00140,594.0,Barbara Mikulski,Q261147,Barbara,Mikulski,Barbara A. Mikulski,rep,house,MD,3.0,Democrat,1983-01-03,1985-01-03,1983,1985,1983-1985,98,99
M000702,300073,00802,N00001945,14440.0,S6MD00140,594.0,Barbara Mikulski,Q261147,Barbara,Mikulski,Barbara A. Mikulski,rep,house,MD,3.0,Democrat,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
M000702,300073,00802,N00001945,14440.0,S6MD00140,594.0,Barbara Mikulski,Q261147,Barbara,Mikulski,Barbara A. Mikulski,sen,senate,MD,,Democrat,1987-01-06,1993-01-03,1987,1993,1987-1993,100,103
M000702,300073,00802,N00001945,14440.0,S6MD00140,594.0,Barbara Mikulski,Q261147,Barbara,Mikulski,Barbara A. Mikulski,sen,senate,MD,,Democrat,1993-01-05,1999-01-03,1993,1999,1993-1999,103,106
M000702,300073,00802,N00001945,14440.0,S6MD00140,594.0,Barbara Mikulski,Q261147,Barbara,Mikulski,Barbara A. Mikulski,sen,senate,MD,,Democrat,1999-01-06,2005-01-03,1999,2005,1999-2005,106,109
M000702,300073,00802,N00001945,14440.0,S6MD00140,594.0,Barbara Mikulski,Q261147,Barbara,Mikulski,Barbara A. Mikulski,sen,senate,MD,,Democrat,2005-01-04,2011-01-03,2005,2011,2005-2011,109,112
M000702,300073,00802,N00001945,14440.0,S6MD00140,594.0,Barbara Mikulski,Q261147,Barbara,Mikulski,Barbara A. Mikulski,sen,senate,MD,,Democrat,2011-01-05,2017-01-03,2011,2017,2011-2017,112,115
M000714,400275,00805,N00006811,29586.0,H6CA37222,,Juanita Millender-McDonald,Q461974,Juanita,Millender-McDonald,Juanita Millender-McDonald,rep,house,CA,37.0,Democrat,1996-03-26,1997-01-03,1996,1997,1996-1997,104,105
M000714,400275,00805,N00006811,29586.0,H6CA37222,,Juanita Millender-McDonald,Q461974,Juanita,Millender-McDonald,Juanita Millender-McDonald,rep,house,CA,37.0,Democrat,1997-01-07,1999-01-03,1997,1999,1997-1999,105,106
